date,exchange,code,name
Feb 2nd 2025,NYSE,AHL.PC,Aspen Insurance Holdings
Feb 2nd 2025,NASDAQ,STCN,Steel Connect
Feb 2nd 2025,NASDAQ,PFIE,Profire Ene
Feb 2nd 2025,NASDAQ,GOEV,Canoo
Feb 2nd 2025,NASDAQ,MITA,Coliseum Acquisition Corp. Class A Ordinary Share
Feb 2nd 2025,NASDAQ,MARXU,Mars Acquisition
Feb 2nd 2025,NASDAQ,MITAU,Coliseum Acquisition Corp. Unit
Feb 1st 2025,NASDAQ,OCAXW,OCA Acquisition
Dec 22nd 2024,NYSE,HIE,Miller/Howard High Income Equity Fund
Sep 26th 2023,NYSE,DMS,Digital Media Solutions
Sep 26th 2023,NASDAQ,ADER,26 Capital Acquisition
Sep 26th 2023,NASDAQ,GFGD,Growth for Good Acquisition Corp (The)
Sep 25th 2023,NASDAQ,CTIB,Yunhong CTI
Sep 25th 2023,NYSEARCA,MINC,Advisorshares Trust - AdvisorShares Newfleet Multi-Sector Income ETF
Sep 25th 2023,NASDAQ,HILS,Hillstream BioPharma
Sep 25th 2023,NYSE,MMP,Magellan Midstream Partners
Sep 25th 2023,NYSE,AU,AngloGold Ashanti
Sep 25th 2023,NASDAQ,MURF,Murphy Canyon Acquisition
Sep 22nd 2023,NASDAQ,RADI,Radius Global Infrastructure
Sep 22nd 2023,NASDAQ,PRTK,Paratek Pharmaceuticals
Sep 22nd 2023,NYSE,MBSC,M3 Brigade Acquisition III
Sep 22nd 2023,NASDAQ,FRBK,Republic First Bancorp
Sep 21st 2023,NASDAQ,VHNA,Vahanna Tech Edge Acquisition I
Sep 21st 2023,NYSEARCA,GLCN,VanEck ETF Trust - VanEck China Growth Leaders ETF
Sep 21st 2023,NASDAQ,DTOC,Digital Transformation Opportunities
Sep 20th 2023,NYSEARCA,BKSB,BNY Mellon ETF Trust - BNY Mellon Short Duration Corporate Bond ETF
Sep 20th 2023,NYSEARCA,VALT,ETF Managers Trust - ETFMG Sit Ultra Short ETF
Sep 20th 2023,NYSEARCA,CUBS,Exchange Listed Funds Trust - Asian Growth Cubs ETF
Sep 20th 2023,NYSEARCA,PSDN,Advisorshares Trust - AdvisorShares Poseidon Dynamic Cannabis ETF
Sep 20th 2023,NYSEARCA,GRZZ,Listed Funds Trust - Grizzle Growth ETF
Sep 20th 2023,NYSEARCA,NOPE,Tidal ETF Trust - Noble Absolute Return ETF
Sep 20th 2023,NYSEARCA,NSPL,Unified Series Trust - NightShares 500 1x/1.5x ETF
Sep 2nd 2025,NASDAQ,MDBX,MDBX
Dec 8th 2022,NYSEARCA,TDSC,Exchange Listed Funds Trust - Cabana Target Drawdown 10 ETF
Dec 8th 2022,NYSEARCA,CLSM,Exchange Listed Funds Trust - Cabana Target Leading Sector Moderate ETF
Dec 8th 2022,NYSE,FHS,First High-School Education Group
Dec 8th 2022,NYSEARCA,TDSB,Exchange Listed Funds Trust - Cabana Target Drawdown 7 ETF
Dec 7th 2022,NASDAQ,FNHC,FedNat Holding
Dec 7th 2022,NYSE,IS,ironSource
Dec 4th 2022,NASDAQ,HAAC,Health Assurance Acquisition
Dec 4th 2022,NYSE,STON,StoneMor
Dec 4th 2022,NASDAQ,CYBE,Cyberoptics
Dec 3rd 2022,NASDAQ,PHAS,PhaseBio Pharmaceuticals
Dec 2nd 2022,NASDAQ,USWS,U.S. Well Services
Dec 2nd 2022,NASDAQ,AHPA,OmniAb
Dec 1st 2022,NASDAQ,BENE,Benessere Capital Acquisition
Dec 1st 2022,NYSE,PZN,Pzena Investment Management
Jun 14th 2025,NYSE,DESP,Despegar.com
Dec 13th 2025,NASDAQ,GDSTR,Goldenstone Acquisition Limited Rights
Dec 13th 2025,NASDAQ,MTSR,"Metsera, Inc. Common Stock"
Dec 13th 2025,NASDAQ,PETVW,PetVivo Holdings Inc. Warrant
Dec 13th 2025,NASDAQ,CYCCP,Cyclacel Pharmaceuticals
Dec 13th 2025,NASDAQ,FOSLL,Fossil Group Inc. 7% Senior Notes due 2026
Dec 12th 2025,NYSE,TDAY,USA TODAY
Dec 12th 2025,NYSE,SLAI,SOLAI
Dec 12th 2025,NYSE,AOMD,Angel Oak Mortgage REIT
Dec 12th 2025,NYSE,EMBJ,Embraer
Aug 13th 2024,NASDAQ,GPAK,Gamer Pakistan Inc. Common Stock
Aug 12th 2024,NYSE,CMRE.P.E,Costamare Inc. 8.875% Series E Cumulative Redeemable Perpetual Preferred Stock par value $0.0001
Aug 12th 2024,NASDAQ,MCACR,Mountain Crest Acquisition
Aug 12th 2024,NASDAQ,MCACU,Mountain Crest Acquisition
Aug 12th 2024,NASDAQ,MCACW,Monterey Capital Acquisition Corporation
Aug 12th 2024,NASDAQ,PWFL,PowerFleet
Aug 12th 2024,NYSE,CMRE.PE,Costamare
Aug 12th 2024,NASDAQ,CATC,Cambridge Bancorp
Aug 12th 2024,NASDAQ,AGRIW,AgriFORCE Growing Systems Ltd. Warrant
Aug 12th 2024,NASDAQ,AEL.PB,American Equity Investment Life Holding
Aug 12th 2024,NASDAQ,JAN,Janone
Aug 12th 2024,NYSE,AEL.PA,American Equity Investment Life Holding
Aug 11th 2024,NASDAQ,FGIWW,FGI Industries Ltd. Warrant
Aug 10th 2024,NYSEMKT,LPTV,Loop Media
Aug 10th 2024,NASDAQ,BWAQ,Blue World Acquisition
Aug 10th 2024,NASDAQ,TBLT,Toughbuilt Industries
Aug 10th 2024,NASDAQ,QOMOW,Qomolangma Acquisition Corp. Warrant
Aug 10th 2024,NASDAQ,GGAUF,Genesis Growth Tech Acquisition
Mar 9th 2025,NYSEMKT,EHLDV,Euroholdings Ltd. Common Stock When Issued
Dec 22nd 2024,NYSE,SAVE,Spirit Airlines
Dec 21st 2024,NYSEARCA,UYLD,Angel Oak Ultrashort Income ETF
Dec 21st 2024,NYSEARCA,NUSI,NEOS ETF Trust
Dec 21st 2024,NYSEARCA,MBS,Angel Oak Funds Trust
Dec 12th 2025,NYSE,GTI,GTI
Dec 12th 2025,NASDAQ,XRPN,Armada Acquisition Corp. II
Dec 12th 2025,NASDAQ,WBUYD,Webuy Global
Dec 12th 2025,NASDAQ,SDHIU,Siddhi Acquisition Corp Unit
Dec 12th 2025,NASDAQ,SZZLR,Sizzle Acquisition Corp. II
Dec 12th 2025,NASDAQ,TVACU,Texas Ventures Acquisition III Corp Unit
Dec 12th 2025,NASDAQ,MAYA,Maywood Acquisition
Dec 12th 2025,NASDAQ,MBAI,Check-Cap
Dec 12th 2025,NASDAQ,HWCPZ,Hancock Whitney Corporation - 6
Dec 12th 2025,NASDAQ,NPACU,New Providence Acquisition Corp. III Units
Dec 12th 2025,NASDAQ,HERE,Here Group
Dec 12th 2025,NASDAQ,RAIN,"Rain Enhancement Technologies Holdco, Inc. Class A Common Stock"
Dec 12th 2025,NASDAQ,AURE,Prestige Wealth
Dec 12th 2025,NASDAQ,CEPT,Cantor Equity Partners II
Dec 12th 2025,NASDAQ,EGHAU,EGH Acquisition
Dec 12th 2025,NASDAQ,FWDI,Forward Industries
Dec 11th 2025,NASDAQ,PEVMD,Phoenix Motor
Aug 10th 2024,NASDAQ,GGAAF,Genesis Growth Tech Acquisition
Aug 10th 2024,NYSE,UCB,United Community Banks
Aug 9th 2024,NYSE,RBTC,Rubicon Technologies
Aug 9th 2024,NYSE,EQV.U,EQV-U
Aug 9th 2024,NYSE,BABO,Tidal Trust II
Aug 9th 2024,NYSE,AFCGV,"AFC Gamma, Inc. Common Stock Ex-distribution When-Issued"
Aug 9th 2024,NASDAQ,IMAQ,International Media Acquisition
Aug 9th 2024,NASDAQ,IMAQW,International Media Acquisition Corp. Warrants
Aug 9th 2024,NASDAQ,OLK,Olink Holding AB
Aug 9th 2024,NASDAQ,PRSTW,Presto Automation
Aug 9th 2024,NASDAQ,UCBI,United Community Banks
Aug 8th 2024,NASDAQ,GPACU,Global Partner Acq
Aug 8th 2024,NASDAQ,SPECW,Spectaire Holdings
Aug 8th 2024,NASDAQ,SPEC,Spectaire Holdings
Aug 8th 2024,NASDAQ,NWLI,National Western Life Insurance
Aug 8th 2024,NASDAQ,GPACW,Global Partner Acquisition Corp II Warrant
Aug 8th 2024,NYSE,OSG,Overseas Shipholding Group
Aug 7th 2024,NYSE,PREJF,PartnerRe
Aug 7th 2024,NASDAQ,ALPN,Alpine Immune Sciences
Aug 7th 2024,NASDAQ,HOLI,Hollysys Automation Technologies
Jan 31st 2025,NYSEARCA,AHOY,Tidal ETF Trust
Jan 31st 2025,NASDAQ,AILEW,iLearningEngines
Jan 31st 2025,NASDAQ,IBTX,Independent Bank Group
Jan 31st 2025,NASDAQ,MNTX,Manitex International
Dec 21st 2024,NYSE,ARC,ARC Document Solutions
Dec 21st 2024,NYSE,FACTW,FACT II Acquisition Corp. Warrant
Dec 21st 2024,NYSE,MRO,Marathon Oil Corporation
Dec 21st 2024,NYSE,TAVIR,Tavia Acquisition Corp. Right
Dec 21st 2024,NASDAQ,BCSA,Blockchain Coinvestors Acquisition Corp I
Dec 21st 2024,NASDAQ,BCSAU,Blockchain Coinvestors Acquisition Corp I Unit
Dec 21st 2024,NASDAQ,BSFC,Blue Star Foods
Dec 21st 2024,NASDAQ,DUETW,DUET Acquisition Corp. Warrant
Dec 21st 2024,NASDAQ,TMTCR,TMT Acquisition Corp Rights
Dec 20th 2024,NYSEARCA,EQUL,IndexIQ ETF Trust - IQ Engender Equality ETF
Dec 20th 2024,NASDAQ,KA,Kineta
Dec 20th 2024,NASDAQ,EXAI,Exscientia
Dec 20th 2024,NASDAQ,HAYN,Haynes International
Dec 20th 2024,NYSEARCA,ROOF,IQ U.S. Real Estate Small Cap ETF
Dec 20th 2024,NYSEARCA,IQIN,IQ 500 International
Dec 20th 2024,NYSE,NBGX,Neuberger Berman ETF Trust
Dec 20th 2024,NASDAQ,PEGY,Pineapple Holdings
Dec 19th 2024,NYSE,NCEW,New Century Logistics (BVI)
Dec 19th 2024,NASDAQ,AGEN,Agenus
Dec 19th 2024,NASDAQ,EGIO,Edgio
Dec 19th 2024,NYSE,NBTR,Neuberger Berman ETF Trust
Dec 19th 2024,NASDAQ,WENA,Anew Medical
Dec 18th 2024,NASDAQ,APXI,APx Acquisition I
Dec 18th 2024,NASDAQ,NVEI,Nuvei
Aug 5th 2024,NYSE,CFG.P.D,Citizens Financial Group Inc Depositary Shares Series D
Aug 5th 2024,NASDAQ,VERY,Vericity
Aug 5th 2024,NASDAQ,PPHPU,PHP Ventures Acquisition Corp Unit
Aug 5th 2024,NASDAQ,PPHP,PHP Ventures Acquisition
Aug 5th 2024,NYSE,TEN_old,Tenneco
Aug 5th 2024,NASDAQ,OXLCM,Oxford Lane Capital Corp Pref
Aug 5th 2024,NYSE,WRK,WestRock
Aug 5th 2024,NYSE,CFG.PD,Citizens Financial Group
Aug 3rd 2024,NYSEMKT,DPSI,DecisionPoint Systems
Aug 3rd 2024,NYSEMKT,SCPX,Scorpius Holdings
Aug 3rd 2024,NASDAQ,CSSE,Chicken Soup for the Soul Entertainment
Aug 3rd 2024,NYSE,LGHT_old,Lighthouse Bank
Aug 3rd 2024,NYSEMKT,DLA,Delta Apparel
Aug 2nd 2024,NASDAQ,COOLW,Corner Growth Acquisition
Aug 2nd 2024,NASDAQ,CPSA,Calamos ETF Trust
Aug 2nd 2024,NASDAQ,CSSEP,Chicken Soup for The Soul Entertainment Inc Pref Series A
Aug 2nd 2024,NASDAQ,IAUG,Innovator ETFs Trust
Aug 2nd 2024,NASDAQ,NBCR,Neuberger Berman ETF Trust
Aug 2nd 2024,NASDAQ,OMQS,Omniq
Aug 2nd 2024,NYSE,SMLP,Summit Midstream Partners
Dec 10th 2025,NYSE,TEAF,Ecofin Sustainable and Social Impact Term Fund
Dec 10th 2025,NYSE,HVTA,Haverty Furniture Cos. Inc. Cl A
Apr 12th 2023,NYSE,PDOT,Peridot Acquisition Corp II
Apr 12th 2023,NASDAQ,HORI,Emerging Markets Horizon
Apr 12th 2023,NYSE,MGU,Macquarie Global Infrastructure Total Return Fund
Apr 10th 2023,NASDAQ,PAAS,Pan American Silver
Apr 9th 2023,NYSE,ESM,ESM Acquisition
Apr 9th 2023,NYSE,WPCB,Warburg Pincus Capital Corp I B
Apr 9th 2023,NYSE,WPCA,Warburg Pincus Capital Corp I A
Apr 9th 2023,NASDAQ,SVFB,SVF Investment Corp 2
Apr 9th 2023,NYSE,MYOV,Myovant Sciences
Apr 9th 2023,NASDAQ,TMDI,Titan Medical
Apr 9th 2023,NASDAQ,FCRD,First Eagle Alternative Capital
Apr 9th 2023,NASDAQ,FSTX,F-star Therapeutics
Apr 9th 2023,NYSE,VVNT,Vivint Smart Home
Apr 7th 2023,NYSE,FPAC,Far Peak Acquisition
Apr 7th 2023,NASDAQ,HERA,FTAC Hera Acquisition
Apr 7th 2023,NASDAQ,FRSG,First Reserve Sustainable Growth
Apr 6th 2023,NASDAQ,RUBY,Rubius Therapeutics
Apr 6th 2023,NASDAQ,CNCE,Concert Pharmaceuticals
Apr 6th 2023,NYSE,CAJ,Canon
Apr 6th 2023,NYSE,LOKM,Live Oak Mobility Acquisition
Apr 29th 2022,NASDAQ,GWGH,GWG Holdings
Apr 29th 2022,NASDAQ,SGMS,Scientific Games Corporation
Apr 29th 2022,NASDAQ,TUSA,First Trust Exchange-Traded Fund III - First Trust Total US Market AlphaDEX ETF
Apr 27th 2022,NYSEMKT,VOLT,Volt Information Sciences
Apr 27th 2022,NASDAQ,ALAC,Alberton Acquisition
Apr 27th 2022,NYSEARCA,BUDX,Investment Managers Series Trust II - Cannabis Growth ETF
Apr 25th 2022,NASDAQ,CHPM,CHP Merger
Apr 23rd 2022,NYSE,FOE,Ferro
Apr 23rd 2022,NYSEARCA,LOWC,SSgA Active Trust - SPDR MSCI ACWI Low Carbon Target ETF
Apr 21st 2022,NASDAQ,LGBT,Procure ETF Trust I - LGBTQ + ESG100 ETF
Apr 20th 2022,NYSEARCA,DRW,WisdomTree Trust - WisdomTree Global ex-US Real Estate Fund
Apr 19th 2022,NASDAQ,RHDM,Rhodium Enterprises
Apr 18th 2022,NASDAQ,KLDO,Kaleido Biosciences
Apr 18th 2022,NASDAQ,WBD,Warner Bros.Discovery
Apr 15th 2022,NASDAQ,SMSA,Samsara Vision
Apr 14th 2022,NASDAQ,ALOHA,Cariloha
Sep 2nd 2025,NASDAQ,CRWG,Leverage Shares 2X Long CRWV Daily ETF
Mar 8th 2025,NASDAQ,SVMH,SRIVARU Holding
Mar 8th 2025,NASDAQ,LGTO,Legato Merger II
Mar 8th 2025,NYSEMKT,MCRP,Micropolis Holding
Apr 7th 2025,NASDAQ,HTIA,Healthcare Trust Inc PR
Apr 7th 2025,NYSE,APTV,Aptiv
Apr 7th 2025,NYSE,ANET,Arista Networks
Apr 7th 2025,NASDAQ,SPHAR,Shepherd Ave Capital Acquisition Corporation Right
Apr 7th 2025,NASDAQ,COO,"The Cooper Companies, Inc. Common Stock"
Apr 7th 2025,NASDAQ,CTCXW,Carmell Therapeutics Corporation
Apr 7th 2025,NASDAQ,FFIEW,Faraday Future Intelligent Electric
Apr 7th 2025,NASDAQ,HTIBP,Healthcare Trust Inc Preferred Series B
Apr 7th 2025,NYSE,BEST,BEST
Apr 7th 2025,NYSEARCA,QSWN,Amplify ETF Trust - Amplify BlackSwan Tech & Treasury ETF
Apr 7th 2025,NYSEARCA,MVPS,Amplify Thematic All-Stars ETF
Apr 7th 2025,NYSEARCA,CNDA,Concord Acquisition Corp II
Apr 6th 2025,NASDAQ,LUNRW,Intuitive Machines
Apr 5th 2025,NYSEMKT,CRMG,Leverage Shares 2X Long CRM Daily ETF
Apr 5th 2025,NYSEMKT,PYPG,Leverage Shares 2X Long PYPL Daily ETF
Apr 5th 2025,NYSEMKT,XYZG,Leverage Shares 2X Long XYZ Daily ETF
Apr 5th 2025,NASDAQ,HCVIW,Hennessy Capital Investment Corp. VI Warrant
Dec 18th 2024,NASDAQ,TGAA,Target Global Acquisition I
Dec 18th 2024,NASDAQ,TGAAU,Target Global Acquisition I Corp Unit
Dec 18th 2024,NASDAQ,TGAAW,Target Global Acquisition I Corp. Warrant
Dec 18th 2024,NASDAQ,DPCSW,DP Cap Acquisition Corp I Warrants
Dec 17th 2024,NYSEMKT,AUMN,Golden Minerals
Jan 31st 2025,NYSEMKT,JWSM,Jaws Mustang Acquisition
Jan 31st 2025,NYSE,AHL.P.C,Aspen Insurance Holdings Limited 5.95% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Shares
Dec 9th 2025,NYSE,GHLD,Guild Holdings
Dec 9th 2025,NASDAQ,PTNT,Palatin Technologies
Aug 2nd 2024,NASDAQ,CAMPQ,CalAmp
Aug 1st 2024,NYSE,ANG.P.A,ANG-P-A
Aug 1st 2024,NASDAQ,AKLI,Akili
Aug 1st 2024,NASDAQ,BWAQR,Blue World Acquisition Corporation Right
Aug 1st 2024,NASDAQ,EVBG,Everbridge
Aug 1st 2024,NYSEMKT,TPHS,Trinity Place Holdings
Aug 1st 2024,NASDAQ,MAQC,Maquia Capital Acquisition
Aug 1st 2024,NASDAQ,MAQCU,Maquia Capital Acquisition Corp Unit
Aug 1st 2024,NASDAQ,MAQCW,Maquia Capital Acquisition Corporation Warrant
Aug 1st 2024,NASDAQ,WAVSW,Western Acquisition Ventures Corp. Warrant
Aug 1st 2024,NASDAQ,WIRE,Encore Wire Corporation
Aug 1st 2024,NYSE,FSCC,Federated Hermes ETF Trust
Aug 1st 2024,NYSE,FLCV,Federated Hermes ETF Trust
Aug 1st 2024,NYSE,FLCG,Federated Hermes ETF Trust
Aug 1st 2024,NYSE,FLCC,Federated Hermes ETF Trust
Aug 1st 2024,NYSE,ANG.P.B,ANG-P-B
Aug 1st 2024,NYSE,SAWG,ETF Series Solutions
Aug 1st 2024,NYSE,MBAVU,M3-Brigade Acquisition V Corp. Units
Jul 31st 2024,NASDAQ,MCAC,Monterey Capital Acquisition Corporation
Jul 31st 2024,NASDAQ,CNGL,Canna Global Acquisition
Apr 4th 2025,NASDAQ,AAPG,Ascentage Pharma Group International
Apr 4th 2025,NASDAQ,AENT,Alliance Entertainment Holding Corporation Class A Common Stock
Apr 4th 2025,NASDAQ,AERT,Aeries Technology
Apr 4th 2025,NASDAQ,AFJK,"Aimei Health Technology Co., Ltd Ordinary Share"
Apr 4th 2025,NASDAQ,AGNCL,AGNC Investment
Apr 4th 2025,NASDAQ,AGNCM,AGNC Investment
Apr 4th 2025,NASDAQ,AGNCO,AGNC Investment
Apr 4th 2025,NASDAQ,AITR,AI TRANSPORTATION ACQUISITION
Apr 4th 2025,NASDAQ,ALCY,Alchemy Investments Acquisition Corp 1
Apr 4th 2025,NASDAQ,ALF,Centurion Acquisition
Apr 4th 2025,NASDAQ,ALTS,ALT5 Sigma Corporation
Apr 4th 2025,NASDAQ,ATMVR,AlphaVest Acquisition Corp Right
Apr 4th 2025,NASDAQ,BAC.PQ,Bank of America Corporation
Apr 4th 2025,NASDAQ,BACQ,Bleichroeder Acquisition Corp. I
Apr 4th 2025,NASDAQ,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock"
Apr 4th 2025,NASDAQ,BDMD,Baird Medical Investment Holdings
Apr 4th 2025,NASDAQ,BFRG,"Bullfrog AI Holdings, Inc. Common Stock"
Apr 4th 2025,NASDAQ,BKHA,Black Hawk Acquisition Corporation
Apr 4th 2025,NASDAQ,BOWN,Bowen Acquisition
Mar 7th 2025,NYSE,PNST,Pinstripes Holdings
Mar 7th 2025,NYSE,INSI,Insight Select Income
Mar 7th 2025,NASDAQ,TAX_old,Cambria Tax Aware ETF
Sep 20th 2023,NYSEARCA,QWST,Harbor ETF Trust - Harbor Small Cap Explorer ETF
Sep 20th 2023,NYSEMKT,TKAT,Takung Art
Sep 20th 2023,NYSEMKT,MNK,Mallinckrodt Plc - New
Sep 20th 2023,NASDAQ,AMRS,Amyris
Sep 20th 2023,NYSE,WAVC,Waverley Capital Acquisition Corp 1
Sep 20th 2023,NYSE,FORG,ForgeRock
Sep 20th 2023,NYSE,ATAQ,Altimar Acquisition Corp III
Sep 20th 2023,NYSE,AGAC,African Gold Acquisition
Sep 20th 2023,NYSE,GFX,Golden Falcon Acquisition
Sep 20th 2023,NYSE,PIAI,Prime Impact Acquisition I
Sep 20th 2023,NYSE,ZEV,Lightning eMotors
Sep 20th 2023,NYSE,BKI,Black Knight
Sep 20th 2023,NYSE,NEX,NexTier Oilfield Solutions
Sep 20th 2023,NYSE,WWE,World Wrestling Entertainment
Sep 20th 2023,NYSE,QUOT,Quotient Technology
Sep 20th 2023,NASDAQ,SNLN,Highland Capital Management Fund Advisors L.P - Highland/iBoxx Senior Loan ETF
Sep 20th 2023,NASDAQ,NUVA,Nuvasive
Sep 20th 2023,NASDAQ,YVR,Liquid Media Group
Sep 20th 2023,NASDAQ,ACGN,Aceragen
Sep 20th 2023,NASDAQ,OIG,Orbital Infrastructure Group
Sep 20th 2023,NASDAQ,CFMS,Conformis
Sep 20th 2023,NYSEARCA,HYLD,Exchange Listed Funds Trust - High Yield ETF
Sep 20th 2023,NASDAQ,PNAC,Prime Number Acquisition I
Sep 20th 2023,NASDAQ,RTL,Necessity Retail REIT Inc (The)
Jan 31st 2025,NYSE,BSIG,Brightsphere Investment Group
Jan 31st 2025,NYSE,CVNY,Tidal Trust II
Jan 30th 2025,NASDAQ,MDVLQ,MedAvail Holdings
Jan 30th 2025,NASDAQ,MARA,Marathon Digital Holdings
Jan 30th 2025,NASDAQ,GENE,Genetic Technologies
Jan 30th 2025,NASDAQ,FRES,Fresh2 Group
Dec 17th 2024,NASDAQ,BSCO,Invesco BulletShares 2024 Corporate Bond ETF
Dec 1st 2022,NYSE,HTAQ,Hunt Companies Acquisition Corp I
Nov 30th 2022,NASDAQ,VBB,Valkyrie ETF Trust II - Valkyrie Balance Sheet Opportunities ETF
Nov 30th 2022,NASDAQ,PAQC,Perfect
Nov 30th 2022,NASDAQ,SRSA,Sarissa Capital Acquisition
Nov 30th 2022,NASDAQ,LUXA,Lux Health Tech Acquisition
Nov 30th 2022,NYSEARCA,QPT,Advisorshares Trust - AdvisorShares Q Portfolio Blended Allocation ETF
Nov 30th 2022,NYSE,TWTR,Twitter
Nov 27th 2022,NYSE,PIPP,Pine Island Acquisition
Nov 27th 2022,NASDAQ,EDNC,Endurance Acquisition
Nov 27th 2022,NASDAQ,TEKK,Tekkorp Digital Acquisition
Nov 26th 2022,NASDAQ,DWPP,First Trust Exchange-Traded Fund III - First Trust Dorsey Wright People`s Portfolio ETF
Nov 26th 2022,NYSEARCA,EPRE,First Trust Exchange-Traded Fund VIII - First Trust TCW ESG Premier Equity ETF
Nov 26th 2022,NASDAQ,BLSA,BCLS Acquisition
Nov 26th 2022,NYSE,BOAS,BOA Acquisition
Jul 29th 2022,NASDAQ,TVTY,Tivity Health
Jul 29th 2022,NASDAQ,RICO,Agrico Acquisition
Jul 28th 2022,NASDAQ,WALD,Waldencast Acquisition
Jul 27th 2022,NYSEARCA,VPOP,Simplify Exchange Traded Funds - Simplify Volt Pop Culture Disruption ETF
Jul 27th 2022,NYSEARCA,VFIN,Simplify Exchange Traded Funds - Simplify Volt Fintech Disruption ETF
Jul 27th 2022,NYSE,TREC,Trecora Resources
Jul 27th 2022,NYSE,JP,Jupai Holdings
Jul 27th 2022,NYSEMKT,BDR,Blonder Tongue Laboratories
Jul 24th 2022,NYSE,APTS,Preferred Apartment Communities
Jul 24th 2022,NASDAQ,GGPI,Polestar Automotive Holding UK
Jul 23rd 2022,NYSE,MSP,Datto Holding
Jul 23rd 2022,NASDAQ,SUMR,Summer Infant
Jul 23rd 2022,NASDAQ,ELMS,Electric Last Mile Solutions
Jul 23rd 2022,NASDAQ,EJFA,EJF Acquisition
Dec 8th 2025,NYSE,XOVR,ERShares Private-Public Crossover ETF
Dec 8th 2025,NYSE,XOEF,iShares Trust
Dec 8th 2025,NASDAQ,VIRT,Virtu Financial
Dec 8th 2025,NASDAQ,VRTS,Virtus Investment Partners
Dec 8th 2025,NASDAQ,TSLT,T-REX 2X Long Tesla Daily Target ETF
Dec 8th 2025,NYSE,TSXD,Direxion Shares ETF Trust
Dec 8th 2025,NASDAQ,TCBX,Third Coast Bancshares
Dec 8th 2025,NYSE,SOAR,Volato Group
Dec 8th 2025,NYSE,SMJF,SMJ International Holdings
Dec 8th 2025,NYSE,TBXU,Direxion Shares ETF Trust
Dec 8th 2025,NYSE,SOMN,The Southern Company
Dec 8th 2025,NYSE,SUPP,TCW Transform Supply Chain ETF
Dec 8th 2025,NYSE,TEXU,Direxion Shares ETF Trust
Dec 8th 2025,NASDAQ,TFIN,Triumph Financial
Sep 1st 2025,NYSEMKT,JHAI,Janus Henderson Global Artificial Intelligence ETF
Jul 30th 2024,NYSEARCA,FIVG,Defiance 5G Next Gen Connectivity ETF
Jul 28th 2024,NASDAQ,CVLY,Codorus Valley Bancorp
Jul 28th 2024,NYSEMKT,SCCB,SCCB
Jul 28th 2024,NYSEMKT,BITE,Bite Acquisition
Jul 28th 2024,NASDAQ,FNCB,FNCB Bancorp
Jul 28th 2024,NYSE,FREY.WS,FREY-WS
Jul 28th 2024,NYSE,CANOQ,CANO PETROLEUM
Jul 28th 2024,NASDAQ,TGAN,Transphorm Technology
Jul 28th 2024,NYSE,TNP.P.F,Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00
Jul 28th 2024,NYSE,TNP.P.E,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00
Jul 28th 2024,NASDAQ,TSRI,TSR
Jul 27th 2024,NYSEARCA,AMJ,JPMorgan Alerian MLP Index ETN
Jul 27th 2024,NYSE,KCSH,KraneShares Trust
Jul 27th 2024,NYSE,HRT,HireRight Holdings
Jul 27th 2024,NYSE,AIRC,Apartment Income REIT
Jul 27th 2024,NASDAQ,BRSHW,Bruush Oral Care
Jul 27th 2024,NASDAQ,BPTS,Biophytis
Jul 26th 2024,NYSE,DLNGPRA,Dynagas LNG Partners
Apr 4th 2025,NASDAQ,BSLK,Bolt Projects Holdings
Apr 4th 2025,NASDAQ,BTCT,BTC Digital
Apr 4th 2025,NASDAQ,BTSG,"BrightSpring Health Services, Inc. Common Stock"
Apr 4th 2025,NASDAQ,BUJA,Bukit Jalil Global Acquisition 1
Apr 4th 2025,NASDAQ,CAPT,Captivision
Apr 4th 2025,NASDAQ,CDIO,Cardio Diagnostics Holdings
Apr 4th 2025,NYSEARCA,JAAA,Janus Detroit Street Trust - Janus Henderson AAA CLO ETF
Apr 4th 2025,NYSEARCA,DIPS,Tidal Trust II
Apr 4th 2025,NYSEARCA,AGRW,Allspring Exchange-Traded Funds Trust
Apr 4th 2025,NASDAQ,CDT,Conduit Pharmaceuticals
Apr 4th 2025,NASDAQ,CJJD,China Jo-Jo Drugstores
Apr 4th 2025,NASDAQ,COCH,Envoy Medical
Apr 4th 2025,NASDAQ,CRESW,Cresud S.A.C.I.F. y A. Warrant
Apr 4th 2025,NASDAQ,CTCX,Carmell Therapeutics Corporation
Apr 4th 2025,NASDAQ,CXAI,CXApp
Apr 4th 2025,NASDAQ,DRDBU,Roman DBDR Acquisition Corp. II Unit
Apr 4th 2025,NASDAQ,DTSQ,DT Cloud Star Acquisition Corporation
May 31st 2025,NASDAQ,INTEU,Integral Acquisition 1 Corp Unit
May 31st 2025,NASDAQ,INTE,Integral Acquisition 1
Jan 30th 2025,NASDAQ,AMLI,American Lithium Corp. Common Stock
Jan 30th 2025,NYSE,WT,WisdomTree
Jan 30th 2025,NYSE,JFR.R,JFR-R
Jan 29th 2025,NYSE,LQPE,Tidal Trust III
